ST,YEAR,FIPS_CODE,TMS
47,2008,47189,0.00445727286
47,2008,47123,0.01377210416
51,2016,51730,0.00942786338
51,2016,51510,0.22154274518
53,2016,53033,0.13584000126
21,2011,21235,0.00260144126
22,2011,22085,0.00554079589
22,2011,22039,0.01847232522
23,2011,23005,0.00383056781
23,2011,23003,0.00053803711
28,2017,28103,0.00087497995
41,2012,41069,0.00779463729
51,2016,51171,0.00339161576
28,2017,28107,0.00000000000
47,2015,47075,0.00000000000
48,2015,48341,0.00261656746
48,2015,48151,0.00149761935
48,2015,48253,0.00149761935
48,2015,48425,0.00114202658
48,2015,48319,0.00214644029
28,2015,28079,0.00341289365
6,2015,06047,0.02354414963
45,2018,45051,0.00256493327
22,2010,22073,0.00331213958
22,2010,22065,0.00172015360
22,2010,22071,0.00302411588
17,2005,17041,0.00100368746
18,2005,18103,0.00380610807
18,2005,18033,0.00327396721
38,2006,38035,0.00653755853
28,2009,28003,0.00426693584
28,2009,28141,0.00426693584
29,2010,29129,0.00000000000
29,2010,29181,0.00157385681
31,2010,31041,0.00824889344
8,2016,08015,0.00000000000
12,2017,12011,0.02029834655
12,2017,12069,0.00289082626
22,2010,22009,0.00000000000
17,2005,17055,0.01368299495
18,2005,18093,0.00510501994
37,2006,37125,0.00316410862
37,2006,37013,0.00801517464
29,2010,29153,0.00698860857
8,2016,08069,0.01765829761
17,2005,17159,0.00351145354
31,2010,31087,0.00542042013
32,2005,32009,0.06043337971
8,2008,08015,0.00879868606
8,2008,08013,0.05265735847
37,2008,37167,0.00071830234
54,2009,54037,0.01209359167
42,2014,42001,0.01044360454
45,2014,45055,0.00559061106
48,2010,48493,0.00048323877
48,2010,48303,0.00542782855
8,2010,08045,0.01267204354
48,2014,48163,0.00536490123
48,2014,48097,0.00000000000
48,2014,48429,0.00000000000
48,2014,48179,0.00093008456
48,2014,48465,0.00000000000
20,2015,20017,0.00785882544
20,2015,20121,0.02340386081
48,2016,48309,0.00391228773
48,2016,48001,0.00000000000
48,2016,48069,0.00086720166
48,2016,48043,0.00000000000
48,2016,48273,0.00000000000
13,2018,13219,0.00353005069
13,2018,13005,0.00000000000
13,2018,13029,0.00020452179
16,2018,16053,0.01102640150
17,2018,17131,0.00215830161
48,2016,48051,0.00000000000
17,2018,17001,0.00507574877
17,2006,17149,0.00698825585
17,2006,17023,0.00742427039
17,2006,17165,0.00129254632
48,2007,48275,0.00326986816
48,2007,48115,0.00000000000
48,2007,48451,0.00270159785
48,2007,48481,0.00000000000
25,2017,25025,0.34890412651
26,2017,26039,0.00320844958
26,2017,26061,0.00375746274
33,2015,33017,0.02015994874
18,2011,18033,0.00496638445
18,2011,18075,0.00572252221
19,2011,,0.00131418380
19,2011,19019,0.05604212491
20,2011,20131,0.00383149214
48,2011,48445,0.00174510139
24,2005,24023,0.00289132837
6,2009,06017,0.00637328551
8,2009,08059,0.03991821689
48,2013,48051,0.00306930348
48,2013,48269,0.00026217818
48,2013,48503,0.00102421304
6,2018,06099,0.01027256497
6,2013,06007,0.00959305189
40,2013,40065,0.00226034543
19,2014,19089,0.00438787473
20,2014,20023,0.00000000000
48,2005,48139,0.00298969972
48,2005,48317,0.00223204796
48,2005,48383,0.00223204796
48,2005,48113,0.02691097987
48,2005,48443,0.01150480717
48,2005,48065,0.00324784260
48,2005,48093,0.00174016577
47,2009,47143,0.00476309852
48,2009,48419,0.00444551658
48,2009,48169,0.00047340079
48,2009,48269,0.00047340079
27,2009,27017,0.00547645126
27,2009,27151,0.01084136678
27,2009,27063,0.01207135056
8,2018,08087,0.00000000000
8,2018,08125,0.00000000000
27,2018,27119,0.00528217234
27,2018,27125,0.00528217234
17,2011,17003,0.01488216738
19,2018,19083,0.00000000000
45,2010,45003,0.00070272850
46,2010,46097,0.00000000000
46,2010,46007,0.00619716913
54,2018,54053,0.01468351775
54,2018,54101,0.00000000000
54,2018,54027,0.00791638264
26,2018,26027,0.00115344225
55,2015,55087,0.00462648387
53,2015,53061,0.05343050607
54,2015,54085,0.00325330374
4,2010,04021,0.00222249243
42,2016,42089,0.03645230279
30,2011,30029,0.00245485371
30,2011,30095,0.00399033757
30,2011,30087,0.00452866891
31,2011,31157,0.00089694307
31,2011,31103,0.00089694307
13,2012,13051,0.02305822835
13,2012,13185,0.00097255698
13,2012,13295,0.00137737053
13,2012,13107,0.00142455940
55,2017,55017,0.00953807855
42,2007,42093,0.01249597057
42,2007,42097,0.01249597057
36,2014,36113,0.01815818924
19,2007,19175,0.00137440966
55,2007,55029,0.00648654541
42,2010,42117,0.00000000000
18,2010,18053,0.00177077839
18,2010,18131,0.00164540388
9,2015,09003,0.03315794817
17,2007,17077,0.00000000000
13,2008,13183,0.00336270329
13,2008,13119,0.00317713764
13,2008,13263,0.00346791300
16,2008,16085,0.02458840449
9,2014,09015,0.00701097137
54,2010,54105,0.00136650456
41,2013,41059,0.00457735119
19,2006,19023,0.00394665685
13,2015,13141,0.00579186794
13,2015,13263,0.00225506579
16,2015,16059,0.00330436911
21,2008,21039,0.00645078804
21,2008,21067,0.01677647540
22,2008,22119,0.00219307864
21,2015,21239,0.00601301901
51,2012,51181,0.00712143928
51,2012,51135,0.00364810890
51,2012,51051,0.00432985910
51,2012,51660,0.00869641295
13,2013,13103,0.00804169025
13,2013,13001,0.00572849928
8,2007,08001,0.03793747376
27,2014,27095,0.02347346202
8,2014,08041,0.00782832787
39,2012,39069,0.00330799035
39,2012,39027,0.01081152934
39,2012,39137,0.00627913614
26,2013,26111,0.00420395319
26,2013,26013,0.00624804283
26,2013,26115,0.03678728493
12,2015,12111,0.00464786483
55,2016,55099,0.00646679912
55,2016,55081,0.00365414153
55,2016,55093,0.00365414153
36,2016,36051,0.00194527299
36,2016,36121,0.00194527299
37,2016,37007,0.00150560419
37,2016,37015,0.00925592018
24,2010,24025,0.00553916894
37,2016,37141,0.00288980801
21,2005,21145,0.00166188618
21,2005,21095,0.00000000000
21,2005,21027,0.00475927968
22,2005,22111,0.01113199364
39,2008,39113,0.00720635955
1,2014,01103,0.01110428578
1,2014,01055,0.00285852713
2,2014,02270,0.00034876087
36,2017,36117,0.01210036083
6,2017,06015,0.00000000000
4,2005,04003,0.00075508133
35,2005,35009,0.00743134087
36,2005,36043,0.00525937311
48,2006,48311,0.00236059863
12,2018,12041,0.00492956695
12,2018,12015,0.00690321023
6,2017,06031,0.00000000000
27,2005,27029,0.01846290287
27,2005,27057,0.01846290287
27,2005,27091,0.00462942355
28,2005,28079,0.01029310421
28,2005,28117,0.00000000000
28,2005,28073,0.01025568316
39,2016,39165,0.00236464435
26,2016,26025,0.00235340490
30,2005,30025,0.00087700429
31,2005,31083,0.00272623340
31,2005,31165,0.00000000000
55,2006,55115,0.00373538501
55,2006,55081,0.00546921427
55,2006,55121,0.00546921427
20,2005,20159,0.00146944773
20,2005,20133,0.00000000000
39,2015,39165,0.00425464989
4,2015,04005,0.01025318784
5,2015,05149,0.00000000000
34,2008,34023,0.09447472488
41,2015,41051,0.12784490316
41,2015,41063,0.00103470981
13,2005,13149,0.00311881188
13,2005,13145,0.00249078510
13,2005,13125,0.00000000000
13,2005,13241,0.00417583029
28,2018,28037,0.00279549853
28,2018,28137,0.00000000000
47,2013,47171,0.00000000000
29,2008,29105,0.00456500956
29,2008,29197,0.00199785493
30,2008,30085,0.01135187528
30,2008,30049,0.01402364583
30,2008,30045,0.02265426229
31,2008,31125,0.00223035812
31,2008,31135,0.00000000000
46,2009,46129,0.00343724073
48,2018,48159,0.00104217931
48,2018,48407,0.01196016311
48,2018,48311,0.00059894274
48,2018,48037,0.00349276343
48,2018,48319,0.00180621536
48,2018,48187,0.00000000000
48,2018,48125,0.00000000000
48,2018,48443,0.00000000000
4,2018,04013,0.01817332233
4,2018,04009,0.00000000000
4,2018,04001,0.00819220004
13,2011,13297,0.00081450679
13,2011,13117,0.00821430588
13,2011,13027,0.00904570610
53,2012,53073,0.02804690969
54,2012,54051,0.01650288801
55,2012,55099,0.00570954012
39,2017,39153,0.01740149318
39,2017,39107,0.00111133019
39,2017,39079,0.00491839381
39,2017,39159,0.00066487481
40,2017,40049,0.00096793708
40,2017,40117,0.00196088290
24,2014,24037,0.03205271161
39,2014,39001,0.00639343159
39,2014,39033,0.00539622642
6,2005,,0.05025373612
34,2005,34001,0.10096276747
46,2011,46067,0.00059921246
47,2011,47005,0.00194370456
47,2011,47141,0.00072813767
6,2008,06019,0.01567006608
17,2016,17019,0.08245186565
17,2016,17071,0.00544540443
17,2016,17145,0.00373418785
17,2016,17173,0.00650377639
17,2016,17123,0.00911064233
18,2016,18103,0.00161648123
18,2016,18159,0.00367796638
2,2007,02170,0.00603615183
34,2007,34017,0.37668588677
29,2014,29059,0.00481027557
29,2014,29063,0.01170795165
29,2014,29179,0.00258841480
29,2014,29069,0.00766659126
29,2014,29187,0.00170417817
37,2018,37155,0.00331890948
37,2018,37037,0.00343553622
37,2018,37141,0.00334355997
37,2018,37027,0.00000000000
37,2018,37167,0.00000000000
39,2018,39089,0.00126634226
55,2014,55113,0.00446564375
5,2010,05111,0.00185703450
27,2012,27023,0.00443043027
27,2012,27141,0.01684801141
28,2012,28007,0.01210009196
28,2012,28071,0.00057285699
37,2012,37033,0.00000000000
38,2012,38015,0.00300402601
38,2012,38037,0.00623570774
48,2008,48253,0.00349370712
48,2008,48413,0.00000000000
48,2008,48441,0.00025626241
48,2008,48271,0.00987078563
37,2011,37125,0.00815229664
37,2011,37121,0.00124521073
37,2011,37075,0.00187302564
37,2011,37033,0.00627507228
37,2011,37055,0.00179754021
26,2011,26149,0.03035553149
30,2017,30037,0.00417216868
50,2007,50021,0.00086925027
27,2008,,0.02474377716
34,2011,34013,0.21770349984
34,2011,34037,0.01133557953
34,2011,34015,0.01792718490
18,2015,18121,0.00712402276
18,2015,18117,0.00738717826
4,2013,04011,0.00889314544
51,2013,51069,0.00000000000
51,2013,51105,0.00222609781
51,2013,51680,0.03243528251
51,2013,51045,0.00358662479
13,2009,13195,0.00754784796
13,2009,13033,0.00206462765
45,2005,45089,0.00112972467
40,2009,40077,0.00000000000
40,2009,40025,0.00000000000
41,2009,41041,0.00643683667
41,2009,41001,0.00000000000
35,2016,35053,0.00888628893
20,2016,20117,0.00314984667
21,2016,21119,0.00000000000
21,2016,21013,0.00641328762
18,2017,18043,0.00688990155
37,2005,37145,0.00067285101
37,2005,37141,0.00370717973
37,2005,37157,0.00000000000
37,2005,37191,0.01384782821
37,2005,37105,0.00486081758
46,2014,46005,0.00797062381
46,2014,46007,0.00552106535
47,2014,47115,0.00092275564
47,2014,47175,0.00000000000
5,2017,05135,0.00798303605
5,2017,05011,0.00000000000
5,2017,05029,0.00093254067
21,2012,21033,0.00430522911
22,2012,22119,0.00685583954
48,2017,48013,0.00000000000
48,2017,48381,0.00000000000
48,2017,48363,0.00170580147
48,2017,48397,0.00407000407
50,2017,50001,0.01269171369
51,2017,51790,0.00147976491
51,2017,51730,0.01901104308
51,2017,51169,0.00064924280
13,2017,13111,0.00386540463
13,2017,13207,0.00337480925
13,2017,13101,0.00076275276
13,2017,13177,0.00616930611
55,2013,55069,0.00481315849
13,2014,13189,0.00046967100
13,2014,13009,0.01051861206
13,2014,13287,0.00000000000
16,2014,16071,0.01727482679
16,2014,16081,0.00629249620
16,2014,16085,0.00877639867
37,2009,37169,0.00000000000
21,2009,21115,0.00708327567
21,2009,21099,0.00278875203
21,2009,21137,0.00000000000
22,2009,22065,0.00192098586
8,2012,08119,0.00155616738
8,2012,08063,0.00457675974
33,2012,33019,0.00293179548
1,2017,01059,0.00000000000
45,2012,45031,0.00163565974
45,2012,45047,0.00000000000
46,2012,46069,0.00340152945
46,2012,46117,0.00340152945
47,2012,47029,0.00000000000
48,2012,48071,0.00000000000
48,2012,48221,0.00000000000
23,2008,23023,0.00341825347
29,2009,29005,0.00099220704
29,2009,29135,0.00732801539
4,2006,04019,0.02870205530
22,2006,22115,0.00674323423
18,2012,18085,0.00236302873
18,2012,18057,0.00159833416
39,2011,39097,0.01115439617
19,2016,19143,0.01030183727
19,2016,19103,0.04341611578
5,2018,05137,0.00000000000
20,2007,20119,0.00201474740
20,2007,20145,0.00494666873
21,2007,21143,0.00000000000
21,2007,21095,0.00628231644
22,2007,22003,0.00107976785
22,2007,22081,0.00501414049
29,2007,29067,0.01118461252
46,2018,46103,0.00460729107
46,2018,46029,0.00000000000
46,2018,46089,0.00000000000
47,2018,47175,0.00000000000
1,2011,01047,0.00839462874
1,2011,01065,0.00839462874
34,2016,34033,0.01463272532
18,2009,18045,0.00000000000
20,2009,20095,0.00205055324
20,2009,20047,0.00205055324
20,2009,20037,0.00084903658
46,2015,46009,0.02043937300
16,2005,16057,0.00216629166
37,2010,37195,0.01524728175
54,2016,54053,0.00902677569
13,2016,13131,0.00244486578
4,2012,04005,0.02760510763
5,2012,05109,0.01116896838
5,2012,05129,0.00000000000
24,2006,24025,0.01337520715
5,2007,05067,0.00371447751
17,2009,17141,0.00559064997
39,2010,39119,0.00665797431
39,2010,39107,0.00000000000
27,2007,27027,0.00994368420
27,2007,27061,0.00133839910
40,2005,40025,0.00000000000
29,2006,29089,0.01370121300
27,2015,27039,0.01504785765
27,2015,27011,0.00823656870
22,2013,22075,0.00000000000
37,2013,37141,0.00000000000
37,2013,37063,0.04381200204
38,2013,38055,0.00147099965
38,2013,38103,0.00135417738
38,2013,38047,0.00000000000
49,2015,49031,0.00666865034
27,2010,27137,0.00843531055
27,2010,27033,0.01062054316
27,2010,27097,0.00188352013
27,2010,27053,0.04519820973
27,2010,27039,0.01083158078
54,2013,54003,0.01011369254
37,2014,37115,0.00000000000
37,2014,37123,0.00000000000
37,2015,37005,0.00099861482
37,2015,37167,0.00000000000
20,2013,20197,0.00000000000
20,2013,20081,0.00071985603
20,2013,20001,0.00766861781
21,2013,21187,0.01473190349
21,2013,21121,0.00000000000
21,2013,21149,0.01535482086
21,2013,21011,0.00539779847
21,2013,21131,0.01243489964
31,2013,31117,0.00208439847
12,2014,12111,0.00168892825
12,2014,12019,0.00088910249
12,2014,12089,0.00000000000
29,2016,29153,0.00865059598
29,2016,29027,0.00433591967
29,2016,29019,0.00410679941
27,2016,27121,0.00837161262
27,2016,27117,0.00574517815
28,2016,28033,0.00067795831
28,2016,28093,0.00023027073
28,2013,28045,0.00265091267
19,2013,19135,0.00204422970
19,2013,19111,0.01254066085
47,2007,47101,0.00668277857
50,2005,50005,0.00285807504
50,2005,50023,0.00285807504
30,2006,30047,0.00366248987
31,2006,31031,0.00180533890
1,2006,01057,0.00743589744
1,2006,01017,0.00146804953
1,2006,01037,0.00146804953
31,2018,31107,0.00099663772
8,2015,08115,0.01293473931
8,2015,08125,0.01293473931
38,2008,38045,0.00377735603
38,2008,38001,0.00000000000
19,2015,19155,0.01829164443
19,2015,19111,0.00248076439
13,2006,13061,0.00549278241
13,2006,13307,0.00549278241
28,2007,28011,0.00626991735
1,2016,01051,0.00355060943
1,2016,01021,0.00213449341
44,2012,44003,0.01356924954
51,2018,51515,0.00257443854
35,2012,35025,0.00657772146
37,2017,37041,0.00000000000
37,2017,37075,0.00105300845
37,2017,37015,0.00000000000
56,2012,56007,0.00502196044
42,2008,42005,0.00195097218
42,2008,42023,0.00169929087
35,2015,35009,0.00000000000
46,2008,46105,0.01800510872
40,2010,40059,0.00694918745
19,2008,19061,0.07283442831
20,2008,20073,0.00554639242
8,2017,08045,0.01763417110
53,2018,53005,0.00867981203
31,2014,31057,0.00205178310
31,2014,31079,0.00000000000
19,2005,19127,0.00168611882
54,2011,54099,0.02803367418
54,2011,54085,0.00301725445
56,2010,56019,0.01103492266
20,2018,20079,0.00000000000
20,2018,20111,0.00349341389
20,2006,20135,0.00270607827
20,2006,20117,0.00137889349
20,2006,20133,0.00194129687
21,2006,21215,0.00134292969
21,2006,21111,0.03835690687
21,2006,21097,0.03000296849
50,2013,50027,0.00091494099
38,2011,38063,0.00072003960
38,2011,38051,0.00343204366
38,2011,38023,0.00093330115
38,2017,38051,0.00246210558
22,2016,22071,0.06735915326
22,2016,22099,0.00158572273
47,2006,47171,0.00305020387
28,2006,28135,0.00344960679
19,2012,19045,0.00102055461
19,2012,19195,0.00901008719
20,2012,20173,0.00637415682
27,2013,27073,0.01487762272
54,2008,54065,0.01186177600
40,2008,40065,0.00561431593
40,2008,40091,0.00958023241
18,2008,18053,0.00000000000
28,2010,28113,0.00000000000
28,2010,28159,0.00000000000
46,2013,46021,0.00029790192
56,2007,56001,0.02781147447
35,2008,35041,0.00808945991
46,2016,46073,0.01047097858
47,2016,47045,0.00000000000
47,2016,47171,0.00224648574
29,2012,29195,0.00082148725
29,2012,29169,0.00066679677
31,2012,31003,0.00372898358
23,2016,23005,0.01923344674
46,2017,46009,0.00000000000
46,2017,46073,0.00000000000
21,2014,21095,0.02024799874
1,2008,01079,0.00142360913
31,2015,31085,0.00721973521
31,2015,31155,0.00000000000
31,2015,31055,0.01388016876
31,2015,31159,0.00287139411
31,2015,31049,0.00082350674
19,2010,19151,0.00024172105
19,2010,19075,0.00171932087
20,2010,20077,0.00000000000
20,2010,20093,0.00341525195
40,2006,40047,0.00281921165
40,2006,40111,0.00530054972
50,2011,50007,0.01618974275
18,2007,18111,0.00374783476
18,2007,18029,0.00162182086
18,2007,18087,0.00437041107
46,2006,46113,0.00107711138
1,2013,01017,0.00000000000
1,2013,01015,0.00501106814
1,2013,01081,0.01493055556
2,2009,02105,0.00462625399
29,2015,29021,0.00540008091
29,2015,29159,0.00060991387
29,2015,29215,0.00056714349
29,2015,29219,0.00290840117
30,2015,30079,0.00267506133
30,2015,30045,0.00174638745
29,2018,29077,0.00347453408
29,2018,29167,0.00102495450
30,2018,30033,0.00604799285
30,2018,30107,0.00577392849
45,2008,45031,0.00733047292
20,2017,20203,0.00074033296
20,2017,20041,0.00000000000
21,2017,21067,0.01816738806
21,2017,21077,0.01283224101
21,2017,21071,0.01780637438
21,2017,21135,0.00279108362
1,2012,01019,0.00461504402
2,2012,02185,0.00286095747
2,2012,02275,0.00286095747
2,2012,02130,0.01471439412
54,2019,54105,0.00593200408
55,2019,55023,0.00112896222
36,2019,36003,0.00268174663
24,2019,24027,0.03614901158
6,2019,06017,0.00446623949
6,2019,06055,0.01743168264
40,2019,40141,0.00000000000
42,2019,42115,0.03542609121
42,2019,42127,0.03542609121
39,2019,39137,0.00041497689
39,2019,39057,0.01700966237
29,2019,29183,0.00090024274
31,2019,31181,0.00163791951
30,2019,30047,0.03388886679
30,2019,30081,0.03388886679
26,2019,26081,0.02168892427
26,2019,26017,0.00172161999
51,2019,51137,0.00839360657
51,2019,51790,0.00730518437
51,2019,51830,0.00417946402
49,2019,49023,0.00080153437
50,2019,50011,0.02687697686
27,2019,27039,0.00413397848
12,2019,12021,0.00775322718
8,2019,08003,0.00406504065
8,2019,08023,0.00406504065
8,2019,08071,0.00406504065
9,2019,09009,0.03901950997
47,2019,47119,0.00075556343
28,2019,28059,0.00047893485
19,2019,19097,0.01027200160
21,2019,21213,0.00589385314
21,2019,21139,0.00000000000
21,2019,21207,0.00724718475
4,2019,04007,0.00144611388
45,2019,45019,0.01133043109
46,2019,46093,0.00375006439
46,2019,46015,0.00048376540
46,2019,46125,0.00000000000
13,2019,13017,0.00000000000
13,2019,13241,0.00364963504
13,2019,13049,0.00069993156
13,2019,13167,0.00636013319
13,2019,13165,0.00033805198
1,2019,01061,0.00023372534
1,2019,01125,0.03270417357
2,2019,02060,0.00442025813
38,2019,38049,0.00055976887
38,2019,38071,0.00900189514
21,2020,21139,0.00286922753
21,2020,21207,0.00290784372
21,2020,21213,0.00091214953
24,2020,24027,0.01561276079
36,2020,36003,0.00648082755
6,2020,06017,0.01217138463
6,2020,06055,0.01229981581
13,2020,13241,0.00081786954
13,2020,13017,0.00040003637
13,2020,13165,0.00049594618
13,2020,13049,0.01136084715
13,2020,13167,0.00237582597
12,2020,12021,0.00306754492
45,2020,45019,0.01152934426
46,2020,46015,0.00551590842
46,2020,46093,0.00782972869
46,2020,46125,0.00000000000
47,2020,47119,0.00000000000
29,2020,29183,0.00022233640
30,2020,30047,0.00666541141
30,2020,30081,0.00666541141
31,2020,31181,0.00000000000
19,2020,19097,0.00274807181
1,2020,01125,0.02127887459
1,2020,01061,0.00000000000
42,2020,42115,0.00411998437
42,2020,42127,0.00411998437
2,2020,02060,0.00164380345
4,2020,04007,0.00000000000
38,2020,38071,0.00043550213
38,2020,38049,0.00018079602
39,2020,39137,0.00089047195
39,2020,39057,0.00000000000
49,2020,49023,0.00000000000
50,2020,50011,0.00992054897
51,2020,51790,0.00005949406
51,2020,51830,0.00406646568
51,2020,51137,0.00526034651
27,2020,27039,0.00405304058
26,2020,26081,0.02413387855
26,2020,26017,0.00280977461
54,2020,54105,0.00730295305
55,2020,55023,0.00302029849
28,2020,28059,0.00000000000
9,2020,09009,0.02660669121
40,2020,40141,0.00169654826
8,2020,08003,0.00000000000
8,2020,08023,0.00000000000
8,2020,08071,0.00000000000
47,2008,47061,0.00100965688
47,2008,47143,0.00100965688
47,2008,47147,0.00545367053
51,2016,51059,0.08951836189
51,2016,51145,0.00407565564
51,2016,51683,0.02844064596
12,2016,12105,0.00443129223
12,2016,12077,0.00035719070
21,2011,21065,0.00154644420
21,2011,21033,0.00190267802
22,2011,22075,0.00490529294
22,2011,22103,0.00000000000
27,2017,27009,0.01147331503
27,2017,27099,0.01345849004
28,2017,28121,0.00052432886
55,2018,55107,0.01496286721
55,2018,55135,0.00089664812
55,2018,55127,0.00341309126
41,2012,41059,0.00422631503
27,2017,27075,0.01694412970
27,2017,27073,0.00237587082
55,2018,55099,0.01496286721
21,2018,21137,0.00419049776
37,2008,37025,0.00387050746
54,2009,54071,0.00000000000
55,2009,55053,0.00301339175
55,2009,55073,0.01168070785
42,2014,42119,0.00263207920
42,2014,42043,0.02118721336
51,2015,51510,0.20658795293
48,2010,48383,0.00405515004
48,2010,48417,0.01207792407
48,2010,48463,0.00417476289
48,2010,48297,0.00768261654
48,2010,48053,0.00094324430
17,2014,17185,0.00813816468
17,2014,17113,0.01682151700
48,2014,48105,0.00357319430
48,2014,48463,0.00000000000
20,2015,20051,0.00313725490
20,2015,20003,0.02340386081
48,2016,48449,0.00252126860
48,2016,48057,0.00523046130
48,2016,48283,0.00083167542
49,2016,49043,0.02671877130
13,2018,13303,0.00571144773
13,2018,13217,0.00555311194
48,2010,48119,0.00444212977
48,2014,48241,0.00000000000
48,2016,48105,0.00196178159
13,2018,13171,0.00000000000
17,2018,17197,0.04535553659
17,2018,17049,0.00258699561
17,2018,17083,0.00015708698
17,2005,17091,0.01305169949
29,2005,29059,0.00000000000
42,2007,42117,0.00349068760
6,2014,06003,0.00732965216
19,2007,19017,0.00939968270
19,2007,19045,0.01724299855
19,2007,19181,0.03568719936
42,2010,42107,0.00194418637
17,2010,17029,0.00000000000
17,2010,17141,0.00064204083
18,2010,18121,0.00122283887
18,2010,18039,0.04186913064
18,2010,18029,0.00515951820
16,2007,16031,0.01079442430
17,2007,17065,0.00129297484
13,2008,13113,0.00636098595
13,2008,13319,0.00950796853
13,2008,13075,0.00612889362
16,2007,16033,0.02459557795
48,2007,48435,0.00000000000
48,2007,48069,0.00210208592
48,2007,48503,0.00028637294
24,2017,24031,0.14846699118
25,2017,25001,0.00763738369
26,2017,26151,0.00520343311
51,2014,51087,0.01265095309
51,2014,51520,0.00890634577
51,2014,51670,0.01411600901
53,2014,53047,0.01120512821
53,2014,53051,0.01120512821
48,2011,48069,0.00123938134
48,2011,48431,0.00529100529
48,2011,48067,0.00434092112
13,2007,13241,0.00071495353
8,2009,08123,0.01643465485
36,2010,36065,0.01339519552
36,2010,36103,0.03930318886
48,2013,48017,0.00026217818
48,2013,48121,0.00960447615
48,2013,48027,0.00207377057
48,2013,48287,0.01280665406
48,2013,48119,0.00073758137
48,2013,48497,0.00102421304
48,2013,48375,0.01524482394
6,2018,06059,0.01945251888
6,2018,06061,0.01137054986
13,2007,13059,0.00308033514
13,2007,13127,0.01033074397
39,2013,39041,0.00000000000
36,2013,36085,0.32501927628
36,2013,36015,0.01240268756
36,2013,36039,0.02588061590
19,2014,19047,0.00091032445
20,2014,20001,0.00000000000
48,2005,48097,0.00238639026
48,2005,48045,0.00324784260
47,2009,47075,0.00997174672
47,2009,47077,0.00997174672
48,2009,48019,0.00000000000
48,2009,48317,0.00000000000
48,2009,48473,0.00034019051
27,2009,27097,0.00865981016
28,2009,28131,0.00517672572
28,2009,28071,0.00207675408
17,2011,17149,0.00815533981
17,2011,17099,0.00026626600
17,2011,17053,0.00580366396
17,2011,17167,0.03605741845
19,2018,19003,0.00380101082
19,2018,19011,0.00000000000
12,2013,12061,0.00348321130
12,2013,12111,0.00844474052
45,2010,45001,0.00544447573
45,2010,45025,0.00893526865
46,2010,46099,0.00214292238
47,2010,47123,0.01375581442
47,2010,47085,0.00036447055
25,2018,25001,0.01073596590
26,2018,26137,0.00478240077
55,2015,55119,0.00748720110
1,2010,01057,0.00687707087
1,2010,01067,0.00000000000
1,2010,01019,0.00000000000
2,2010,02185,0.00287918663
26,2015,26131,0.00357865921
26,2015,26013,0.00357865921
41,2014,41047,0.01596000270
41,2014,41027,0.00211295506
5,2014,05091,0.00717878851
16,2010,16033,0.01927131412
41,2013,41055,0.00229025776
13,2015,13003,0.01016971006
13,2015,13299,0.01016971006
13,2015,13211,0.00000000000
17,2015,17027,0.00675973780
22,2008,22005,0.00143878082
55,2008,55083,0.00476003073
55,2008,55123,0.00877302319
56,2008,56027,0.01020376274
21,2015,21019,0.00869713871
21,2015,21011,0.00154533291
21,2015,21073,0.00601301901
21,2015,21163,0.00485695836
6,2016,06081,0.11054243170
16,2013,16003,0.00321779250
17,2013,17067,0.00000000000
41,2006,41027,0.00358697404
8,2007,08069,0.00146009684
26,2014,26057,0.00255054006
27,2014,27089,0.01048942071
47,2015,47005,0.00146110057
48,2015,48453,0.03574186424
48,2015,48187,0.00079589545
48,2015,48213,0.00067448570
48,2015,48401,0.00000000000
48,2015,48267,0.00214644029
48,2015,48435,0.00214644029
48,2015,48331,0.00022210832
48,2015,48423,0.00128503727
6,2015,06031,0.00308929714
45,2018,45069,0.00599581755
45,2018,45049,0.00624585452
21,2010,21131,0.00949571509
21,2010,21057,0.00354731174
21,2010,21185,0.00063856313
18,2005,18043,0.00218798839
18,2005,18175,0.00218798839
32,2005,32023,0.06043337971
37,2006,37115,0.00000000000
37,2006,37121,0.00258121612
30,2010,30103,0.00352797861
22,2010,22115,0.01009488408
8,2014,08099,0.00197222889
8,2014,08109,0.00197222889
39,2012,39093,0.00653763210
39,2012,39055,0.00035613170
26,2013,26151,0.00059867916
56,2016,56021,0.00111267710
36,2016,36055,0.04353972686
36,2016,36073,0.00189556072
37,2016,37019,0.00156753852
42,2005,42045,0.01168998757
12,2005,12021,0.00427583797
30,2011,30031,0.00399033757
31,2011,31057,0.00099075926
12,2012,12061,0.00624444396
12,2012,12067,0.00208196675
12,2012,12111,0.00243809101
13,2012,13035,0.00181567289
6,2012,06111,0.01299962392
6,2012,06003,0.00260780346
54,2006,54093,0.00380583561
54,2006,54037,0.01139138241
55,2006,55009,0.00538806102
20,2005,20155,0.00146944773
21,2005,21131,0.00127885025
21,2005,21091,0.00436960241
28,2008,28141,0.00336264873
28,2008,28159,0.00000000000
28,2008,28091,0.00184801226
36,2017,36103,0.05842314404
36,2017,36095,0.02333911254
6,2017,06093,0.00000000000
1,2005,01039,0.00134146208
36,2005,36113,0.00657580302
48,2006,48351,0.00315753121
48,2006,48115,0.00225812459
48,2006,48411,0.00000000000
12,2018,12029,0.00492956695
12,2018,12013,0.00156988196
12,2018,12039,0.00156988196
27,2005,27139,0.01668993414
27,2005,27025,0.00164799633
27,2005,27021,0.00000000000
